postal_code,status,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,inferred_locality_type,matched_township_id,matched_local_admin_area_id,name_evidence,match_method,duplicate_extra_source_rows,source_row_count_en,source_row_count_my,reason,matched_township_public_id,v2_status,v2_reason,matched_local_admin_public_id
0666006,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ပေါင်းလောင်း မြို့,Pawng Lawng Town,ရပ်ကွက် (၆) ရပ်ကွက်,No (6) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0667001,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),အင်တော မြို့,Intaw Town,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0667002,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),အင်တော မြို့,Intaw Town,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0667003,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),အင်တော မြို့,Intaw Town,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0667004,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),အင်တော မြို့,Intaw Town,အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0667005,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),အင်တော မြို့,Intaw Town,အမှတ် (၅) ရပ်ကွက်,No (5) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0667006,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),အင်တော မြို့,Intaw Town,အမှတ် (၆) ရပ်ကွက်,No (6) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0668001,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),- | ပင်လုံ မြို့,- | Pinlon Town,ရပ်ကွက် (၁) ရပ်ကွက် | အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,2,2,2,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0668002,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),- | ပင်လုံ မြို့,- | Pinlon Town,ရပ်ကွက် (၂) ရပ်ကွက် | အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,2,2,2,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0668003,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),- | ပင်လုံ မြို့,- | Pinlon Town,ရပ်ကွက် (၃) ရပ်ကွက် | အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,2,2,2,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0668004,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),- | ပင်လုံ မြို့,- | Pinlon Town,ရပ်ကွက် (၄) ရပ်ကွက် | အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,2,2,2,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0669001,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),မိုင်းစံ (မုန်းဆန်း) မြို့,Mongsan (Hmonesan) Town,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0669002,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),မိုင်းစံ (မုန်းဆန်း) မြို့,Mongsan (Hmonesan) Town,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0669003,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),မိုင်းစံ (မုန်းဆန်း) မြို့,Mongsan (Hmonesan) Town,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0671001,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ခိုလမ် မြို့,Kho Lam Town,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0671002,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ခိုလမ် မြို့,Kho Lam Town,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0671003,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ခိုလမ် မြို့,Kho Lam Town,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0671004,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ခိုလမ် မြို့,Kho Lam Town,အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0671005,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ခိုလမ် မြို့,Kho Lam Town,အမှတ် (၅) ရပ်ကွက်,No (5) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0671006,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ခိုလမ် မြို့,Kho Lam Town,အမှတ် (၆) ရပ်ကွက်,No (6) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0672001,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကျိုင်းတောင်း မြို့,Kengtawng Town,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0672002,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကျိုင်းတောင်း မြို့,Kengtawng Town,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0672003,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကျိုင်းတောင်း မြို့,Kengtawng Town,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0672004,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကျိုင်းတောင်း မြို့,Kengtawng Town,အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0672005,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကျိုင်းတောင်း မြို့,Kengtawng Town,အမှတ် (၅) ရပ်ကွက်,No (5) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0672006,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကျိုင်းတောင်း မြို့,Kengtawng Town,အမှတ် (၆) ရပ်ကွက်,No (6) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0672007,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကျိုင်းတောင်း မြို့,Kengtawng Town,အမှတ် (၇) ရပ်ကွက်,No (7) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0674001,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကာလိ မြို့,Kar Li Town,အမှတ် (၁) ရပ်ကွက်,No (1) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0674002,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကာလိ မြို့,Kar Li Town,အမှတ် (၂) ရပ်ကွက်,No (2) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0674003,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကာလိ မြို့,Kar Li Town,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0674004,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကာလိ မြို့,Kar Li Town,အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0674005,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကာလိ မြို့,Kar Li Town,အမှတ် (၅) ရပ်ကွက်,No (5) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0674006,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),ကာလိ မြို့,Kar Li Town,အမှတ် (၆) ရပ်ကွက်,No (6) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0675001,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),နန်းပန် မြို့,Nang Pang Town,အမှတ်(၁) ရပ်ကွက်,No(1) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0675002,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),နန်းပန် မြို့,Nang Pang Town,အမှတ်(၂) ရပ်ကွက်,No(2) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0675003,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),နန်းပန် မြို့,Nang Pang Town,အမှတ်(၃) ရပ်ကွက်,No(3) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0675004,non_admin_postal_locality,ရှမ်းပြည်နယ် (တောင်ပိုင်း),Shan State (South),နန်းပန် မြို့,Nang Pang Town,အမှတ်(၄) ရပ်ကွက်,No(4) Quarter,ward,,,township_unresolved,non_admin_unresolved_township_name,0,1,1,Could not resolve approved CoreMap township from postal region/township names; local match skipped (township must resolve first),,non_admin_postal_locality,township name unresolved as CoreMap township; locality treated as non-admin postal place/town,
0701033,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,စစ်တွေ မြို့နယ်,Sittwe Township,အောင်မင်္ဂလာမြောက် ရပ်ကွက်,Aung Mingalar Myauk Quarter,ward,6993,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6993 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0702007,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မောင်တော မြို့နယ်,Maungdaw Township,ကညင်တန်း ရပ်ကွက်,Ka Nyin Tan Quarter,ward,6966,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6966 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0702008,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မောင်တော မြို့နယ်,Maungdaw Township,မောင်နီ ရပ်ကွက်,Maung Ni Quarter,ward,6966,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6966 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0702009,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မောင်တော မြို့နယ်,Maungdaw Township,မြို့သူကြီး ရပ်ကွက်,Myo Thu Gyi Quarter,ward,6966,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6966 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0702010,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မောင်တော မြို့နယ်,Maungdaw Township,ဝေသာလီ ရပ်ကွက်,Wai Thar Li Quarter,ward,6966,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6966 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0702011,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မောင်တော မြို့နယ်,Maungdaw Township,မြို့ဦး ရပ်ကွက်,Myo U Quarter,ward,6966,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6966 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0702012,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မောင်တော မြို့နယ်,Maungdaw Township,လက်သာ ရပ်ကွက်,Let Thar Quarter,ward,6966,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6966 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0702260,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မောင်တော မြို့နယ်,Maungdaw Township,မြို့ဦး ကျေးရွာအုပ်စု,Myo U Village Tract,village_tract,6966,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6966 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0702261,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မောင်တော မြို့နယ်,Maungdaw Township,ကညင်တန်း(ခ)မြို့မကညင်တန်း ကျေးရွာအုပ်စု,Ka Nyin Tan (a) Myo Ma Ka Nyin Tan Village Tract,village_tract,6966,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6966 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0702262,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မောင်တော မြို့နယ်,Maungdaw Township,မြို့သူကြီး ကျေးရွာအုပ်စု,Myo Thu Gyi Village Tract,village_tract,6966,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6966 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0704256,linked_after_review,ရခိုင်ပြည်နယ်,Rakhine State,ရသေ့တောင် မြို့နယ်,Rathedaung Township,ငတောက်တူကြီး ကျေးရွာအုပ်စု,Nga Tauk Tu Chay Village Tract,village_tract,6986,,exact_en,deterministic_multi_create_pick,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,linked_after_review,multiple similar creates (2); deterministic pick village_tract:MMR012008057:row9548:village_tract_boundary_Rakhine_v94.zip_mmr_rke_polbnda_adm4_mimu_who_250k.shp,7d141387-6ece-450f-87a3-ca2a613277c3
0704258,linked_after_review,ရခိုင်ပြည်နယ်,Rakhine State,ရသေ့တောင် မြို့နယ်,Rathedaung Township,ငတောက်တူချေ ကျေးရွာအုပ်စု,Nga Tauk Tu Gyi Village Tract,village_tract,6986,,exact_my,deterministic_multi_create_pick,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,linked_after_review,multiple similar creates (2); deterministic pick village_tract:MMR012008057:row9548:village_tract_boundary_Rakhine_v94.zip_mmr_rke_polbnda_adm4_mimu_who_250k.shp,7d141387-6ece-450f-87a3-ca2a613277c3
0706001,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်တော် မြို့နယ်,Kyauktaw Township,ရှမ်းရွာ ရပ်ကွက်,Shan Ywar Quarter,ward,6960,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6960 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0706002,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်တော် မြို့နယ်,Kyauktaw Township,မြို့သစ် ရပ်ကွက်,Myo Thit Quarter,ward,6960,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6960 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0706003,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်တော် မြို့နယ်,Kyauktaw Township,ကျောက်တော် ရပ်ကွက်,Kyauk Taw Quarter,ward,6960,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6960 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0706004,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်တော် မြို့နယ်,Kyauktaw Township,ပြည်တော်သာ ရပ်ကွက်,Pyi Taw Thar Quarter,ward,6960,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6960 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0708001,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ပေါက်တော မြို့နယ်,Pauktaw Township,အနောက်ပိုင်း ရပ်ကွက်,Ah Nauk Paing Quarter,ward,7000,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 7000 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0708002,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ပေါက်တော မြို့နယ်,Pauktaw Township,အလယ်ပိုင်း ရပ်ကွက်,Ah Lel Paing Quarter,ward,7000,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 7000 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0708003,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ပေါက်တော မြို့နယ်,Pauktaw Township,အရှေ့ပိုင်း ရပ်ကွက်,Ah Shey Paing Quarter,ward,7000,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 7000 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0708004,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ပေါက်တော မြို့နယ်,Pauktaw Township,ဘဝမ်းချောင်းဝစု ရပ်ကွက်,Ba Wan Chaung Wa Su Quarter,ward,7000,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 7000 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0708005,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ပေါက်တော မြို့နယ်,Pauktaw Township,ဘဝမ်းချောင်းဖျားစု ရပ်ကွက်,Ba Wan Chaung Hpyar Su Quarter,ward,7000,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 7000 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0709004,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မင်းပြား မြို့နယ်,Minbya Township,ဥက္ကာပျံ ရပ်ကွက်,Oke Kar Pyan Quarter,ward,6950,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6950 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0709005,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မင်းပြား မြို့နယ်,Minbya Township,ဦးစိုးတင့် ရပ်ကွက်,U Soe Tint Quarter,ward,6950,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6950 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0709006,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မင်းပြား မြို့နယ်,Minbya Township,ပြည်တော်သာ ရပ်ကွက်,Pyi Taw Thar Quarter,ward,6950,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6950 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0709007,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မင်းပြား မြို့နယ်,Minbya Township,ပြည်တော်လှ ရပ်ကွက်,Pyi Taw Hla Quarter,ward,6950,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6950 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0709008,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မင်းပြား မြို့နယ်,Minbya Township,မင်းဘာကြီး ရပ်ကွက်,Min Bar Gyi Quarter,ward,6950,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6950 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
