source_key,entity_type,survivor_core_id,duplicate_core_ids,preserve_survivor_geometry,hard_delete,dependency_counts_survivor,dependency_counts_duplicates,repoint_plan,recommended_decision,review_decision,review_note
village:184614:row2615:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140108,140111,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140111:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:184566:row2619:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139952,139998;140024;140070;140081;140087,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139998:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|140024:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|140070:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|140081:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|140087:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:184465:row2642:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139965,139986,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139986:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182991:row2754:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140300,140308,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140308:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183074:row2788:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140300,140308,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140308:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183382:row2947:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140550,140558;140561;140602,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140558:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|140561:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|140602:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183448:row3014:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140587,140591,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140591:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183445:row3017:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140563,140588,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140588:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183244:row3039:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140641,160663,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,160663:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183487:row3051:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140587,140591,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140591:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183488:row3052:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140573,140586,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140586:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183370:row3064:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140578,140584,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140584:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183371:row3069:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140562,140579,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140579:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183380:row3090:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140550,140558;140561;140602,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140558:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|140561:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|140602:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183379:row3091:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140578,140584,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140584:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183437:row3135:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140573,140586,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140586:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183473:row3154:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140563,140588,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140588:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183472:row3155:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140562,140579,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140579:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:184250:row3208:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140801,140806,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140806:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:184319:row3216:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140731,171466,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,171466:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:184357:row3224:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140801,140806,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140806:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:184293:row3253:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140696,140699;140842,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140699:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|140842:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:184369:row3258:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139932,140811,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140811:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:184367:row3260:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139922,140794,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140794:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:184300:row3379:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140696,140699;140842,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,140699:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|140842:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183948:row3441:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140999,141019;141021;141148,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141019:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141021:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141148:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183949:row3442:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141003,141044;141083;141176,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141044:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141083:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141176:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:184141:row3577:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141054,141207,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141207:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183956:row3580:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,140999,141019;141021;141148,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141019:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141021:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141148:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183545:row3730:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141342,141362,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141362:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183620:row3740:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141391,141411,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141411:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183576:row3765:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141247,141254,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141254:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183674:row3772:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141370,141379,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141379:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183672:row3775:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141373,141377,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141377:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183519:row3788:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141285,141298,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141298:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183602:row3818:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141400,141408,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141408:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183603:row3821:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141249,141262;141300;141312;141339;141441,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141262:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141300:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141312:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141339:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141441:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183508:row3838:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141285,141298,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141298:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183668:row3842:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141373,141377,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141377:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183502:row3852:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141256,141304;141310;141328,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141304:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141310:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141328:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183538:row3863:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141317,141322,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141322:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183716:row3870:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141317,141322,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141322:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183568:row3882:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141247,141254,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141254:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183594:row3890:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141389,141401;141444,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141401:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141444:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183597:row3892:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141249,141262;141300;141312;141339;141441,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141262:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141300:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141312:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141339:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141441:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183667:row3909:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141370,141379,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141379:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183666:row3911:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141340,141344,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141344:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183506:row3920:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141256,141304;141310;141328,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141304:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141310:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141328:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183587:row3923:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141342,141362,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141362:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183712:row3928:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141340,141344,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141344:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183612:row3930:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141400,141408,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141408:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183625:row3941:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141391,141411,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141411:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183622:row3943:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141389,141401;141444,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141401:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141444:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:181361:row4189:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,138755,138792;138795,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,138792:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|138795:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:181371:row4315:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,138755,138792;138795,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,138792:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|138795:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:181869:row4551:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,138884,138955;139080;139660,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,138955:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|139080:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|139660:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:181966:row4564:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,138884,138955;139080;139660,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,138955:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|139080:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|139660:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182000:row4592:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,138884,138955;139080;139660,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,138955:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|139080:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|139660:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:181134:row4676:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139257,139267,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139267:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
